flv测试,#genre#
MATV Movie(HK),http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGBx3Om5aIX14tk9hCpIGdUBY1BydLK3Q633GFjF1MKK6YfHejVkNq1PA17upFkcKUFkJrLcotfNfd0gQcYpnxUDVBJLKuYNGtkHWURAY9nVvpc9hG4EZ-WHQvCNrjj7j8wZABbtA81QeO5sFPLQ2AYTZI3VJ57KkMPZt5XRpHBvxhaec9R7teYy76v-Y33gRFJFYDou3MtbTUFH6BY6Jn1Q.m3u8?u=1757123819
MATV Movie(HK),http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGBx3Om5aIX14tk9hCpIGdUBY1BydLK3Q633GFjF1MKK6YfHejVkNq1PA17upFkcKUFkJrLcotfNfd0gQcYpnxUDVBJLKuYNGtkHWURAY9nVvpc9hG4EZ-WHQvCNrjj7j8wZABbtA81QeO5sFPLQ2AYTZI3VJ57KkMPZt5XRpHBvxhaec9R7teYy76v-Y33gRFJFYDou3MtbTUFH6BY6Jn1Q.m3u8?u=1757123819
MATV Movie(HK),http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGBx3Om5aIX14tk9hCpIGdUBY1BydLK3Q633GFjF1MKK6YfHejVkNq1PA17upFkcKUFkJrLcotfNfd0gQcYpnxUDVBJLKuYNGtkHWURAY9nVvpc9hG4EZ-WHQvCNrjj7j8wZABbtA81QeO5sFPLQ2AYTZI3VJ57KkMPZt5XRpHBvxhaec9R7teYy76v-Y33gRFJFYDou3MtbTUFH6BY6Jn1Q.m3u8?u=1757123819
FGM GOLD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvc1WEqvJdmDYymn1mWqx4ig53y3asc9b8wr16P459RnGdLF1CSpnqfVTX2UYGodSufYuZhoX7407YUsrFn8UaQaQpwXEqV_j6ceU342aPynpeC-oGvwGaAp0nH2EBtKohPEkKdaj5RJKklIjrEJ7nPNEM14dErjIKN4uuP4oqo2vuB5F1Dq5EonlTvG0UClw421l9IHLsDlTzuC6fIn6bw.m3u8?u=1757123819
FGM GOLD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvc1WEqvJdmDYymn1mWqx4ig53y3asc9b8wr16P459RnGdLF1CSpnqfVTX2UYGodSufYuZhoX7407YUsrFn8UaQaQpwXEqV_j6ceU342aPynpeC-oGvwGaAp0nH2EBtKohPEkKdaj5RJKklIjrEJ7nPNEM14dErjIKN4uuP4oqo2vuB5F1Dq5EonlTvG0UClw421l9IHLsDlTzuC6fIn6bw.m3u8?u=1757123819
FGM GOLD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvc1WEqvJdmDYymn1mWqx4ig53y3asc9b8wr16P459RnGdLF1CSpnqfVTX2UYGodSufYuZhoX7407YUsrFn8UaQaQpwXEqV_j6ceU342aPynpeC-oGvwGaAp0nH2EBtKohPEkKdaj5RJKklIjrEJ7nPNEM14dErjIKN4uuP4oqo2vuB5F1Dq5EonlTvG0UClw421l9IHLsDlTzuC6fIn6bw.m3u8?u=1757123819
FGM GOLD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvc1WEqvJdmDYymn1mWqx4ig53y3asc9b8wr16P459RnGdLF1CSpnqfVTX2UYGodSufYuZhoX7407YUsrFn8UaQaQpwXEqV_j6ceU342aPynpeC-oGvwGaAp0nH2EBtKohPEkKdaj5RJKklIjrEJ7nPNEM14dErjIKN4uuP4oqo2vuB5F1Dq5EonlTvG0UClw421l9IHLsDlTzuC6fIn6bw.m3u8?u=1757123819
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819
博斯高球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG6yyABfCltW2c4Jb9U_8YKehD2VAQPhbVux4HQ22FzbDWVTzLnFH3TyBuFbDVXz2TKbRzrEOImzilk8RPYB5TVMB-78pn1blKwgxzdfRnA_qNUrfep0N4AUVWZ6AFX5eJjD3WWnoDQJo-iYJB2OGhYDREMd-UK3diz-mxH-q6AR4jl-O7vasa_YGhIXm68MUPdjNJ7hIOF28HdiLDLBVccQ.m3u8?u=1757123819
博斯高球 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGQfO-uulNlFYNRd1w4zPiBys2mdwBn5G4sgBHPJsXcwRHaw87z2Z8PZ_uJ2aQrI0LRJVk609LcoEHMJK7aqIXGDMgL02HaW6zRb7Wo-G8rqWcT0z-FvMUMVS8RbyzVMEI7-LvFhoGe-4rcDVRxKAeEcW_JXgIqHWvpRmUyFAbrPr2d91Bhz9me57ZyybMB-4kwnxQElYYXYHMOdpU7Q0lwg.m3u8?u=1757123819
博斯高球 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGQfO-uulNlFYNRd1w4zPiBys2mdwBn5G4sgBHPJsXcwRHaw87z2Z8PZ_uJ2aQrI0LRJVk609LcoEHMJK7aqIXGDMgL02HaW6zRb7Wo-G8rqWcT0z-FvMUMVS8RbyzVMEI7-LvFhoGe-4rcDVRxKAeEcW_JXgIqHWvpRmUyFAbrPr2d91Bhz9me57ZyybMB-4kwnxQElYYXYHMOdpU7Q0lwg.m3u8?u=1757123819
博斯高球 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGQfO-uulNlFYNRd1w4zPiBys2mdwBn5G4sgBHPJsXcwRHaw87z2Z8PZ_uJ2aQrI0LRJVk609LcoEHMJK7aqIXGDMgL02HaW6zRb7Wo-G8rqWcT0z-FvMUMVS8RbyzVMEI7-LvFhoGe-4rcDVRxKAeEcW_JXgIqHWvpRmUyFAbrPr2d91Bhz9me57ZyybMB-4kwnxQElYYXYHMOdpU7Q0lwg.m3u8?u=1757123819
博斯高球 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGQfO-uulNlFYNRd1w4zPiBys2mdwBn5G4sgBHPJsXcwRHaw87z2Z8PZ_uJ2aQrI0LRJVk609LcoEHMJK7aqIXGDMgL02HaW6zRb7Wo-G8rqWcT0z-FvMUMVS8RbyzVMEI7-LvFhoGe-4rcDVRxKAeEcW_JXgIqHWvpRmUyFAbrPr2d91Bhz9me57ZyybMB-4kwnxQElYYXYHMOdpU7Q0lwg.m3u8?u=1757123819
博斯运动,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvYt-1askotVYWhV3zOKGJ7yblEej_Qkl-_0kj0eIz6LR4MbcxB0xz8Ys6g6ls-hydQEw0FGxQOGbQHh5KeOPBgxZRFuEjka_Ms_9ehpwfkC4lzgKdb6bmiTTSOkA_wIibZ5rhw9tpzeSK5vCVJhV02GiXnw1U2hjlYbSFMQFAXVf-GJ2QjJ2iL2e_CZoXzPCFQ-VqXIm1YO_gRQXCDxd_g.m3u8?u=1757123819
博斯运动,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvYt-1askotVYWhV3zOKGJ7yblEej_Qkl-_0kj0eIz6LR4MbcxB0xz8Ys6g6ls-hydQEw0FGxQOGbQHh5KeOPBgxZRFuEjka_Ms_9ehpwfkC4lzgKdb6bmiTTSOkA_wIibZ5rhw9tpzeSK5vCVJhV02GiXnw1U2hjlYbSFMQFAXVf-GJ2QjJ2iL2e_CZoXzPCFQ-VqXIm1YO_gRQXCDxd_g.m3u8?u=1757123819
博斯运动,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvYt-1askotVYWhV3zOKGJ7yblEej_Qkl-_0kj0eIz6LR4MbcxB0xz8Ys6g6ls-hydQEw0FGxQOGbQHh5KeOPBgxZRFuEjka_Ms_9ehpwfkC4lzgKdb6bmiTTSOkA_wIibZ5rhw9tpzeSK5vCVJhV02GiXnw1U2hjlYbSFMQFAXVf-GJ2QjJ2iL2e_CZoXzPCFQ-VqXIm1YO_gRQXCDxd_g.m3u8?u=1757123819
博斯运动,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGvYt-1askotVYWhV3zOKGJ7yblEej_Qkl-_0kj0eIz6LR4MbcxB0xz8Ys6g6ls-hydQEw0FGxQOGbQHh5KeOPBgxZRFuEjka_Ms_9ehpwfkC4lzgKdb6bmiTTSOkA_wIibZ5rhw9tpzeSK5vCVJhV02GiXnw1U2hjlYbSFMQFAXVf-GJ2QjJ2iL2e_CZoXzPCFQ-VqXIm1YO_gRQXCDxd_g.m3u8?u=1757123819
博斯运动 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGXXAGWe7wgrEadJjTN8j7aDULfGRJbpOjPExlCR4b7qaDgR7sYn37bJoD-GGfxSnRNyF3hSsbKBlcPUOR_vTNh6QTMLdaXOXPs6oA2dDqUQpFCzWZ0n8oSxEd7yVYI39rRDJ18Tz8xpb5VwK6miB8MG5xT_L7uTIfWjZdEZSWnDxkN3XbjPNRatZ0HZarMXZ8RhnnSdnHCVMsCafk6djUDg.m3u8?u=1757123819
博斯运动 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGXXAGWe7wgrEadJjTN8j7aDULfGRJbpOjPExlCR4b7qaDgR7sYn37bJoD-GGfxSnRNyF3hSsbKBlcPUOR_vTNh6QTMLdaXOXPs6oA2dDqUQpFCzWZ0n8oSxEd7yVYI39rRDJ18Tz8xpb5VwK6miB8MG5xT_L7uTIfWjZdEZSWnDxkN3XbjPNRatZ0HZarMXZ8RhnnSdnHCVMsCafk6djUDg.m3u8?u=1757123819
博斯运动 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGXXAGWe7wgrEadJjTN8j7aDULfGRJbpOjPExlCR4b7qaDgR7sYn37bJoD-GGfxSnRNyF3hSsbKBlcPUOR_vTNh6QTMLdaXOXPs6oA2dDqUQpFCzWZ0n8oSxEd7yVYI39rRDJ18Tz8xpb5VwK6miB8MG5xT_L7uTIfWjZdEZSWnDxkN3XbjPNRatZ0HZarMXZ8RhnnSdnHCVMsCafk6djUDg.m3u8?u=1757123819
博斯运动 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGXXAGWe7wgrEadJjTN8j7aDULfGRJbpOjPExlCR4b7qaDgR7sYn37bJoD-GGfxSnRNyF3hSsbKBlcPUOR_vTNh6QTMLdaXOXPs6oA2dDqUQpFCzWZ0n8oSxEd7yVYI39rRDJ18Tz8xpb5VwK6miB8MG5xT_L7uTIfWjZdEZSWnDxkN3XbjPNRatZ0HZarMXZ8RhnnSdnHCVMsCafk6djUDg.m3u8?u=1757123819
博斯网球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGh4TBufS2ZdMEDNTrY4GzRYgmyLbfm17q8g8Ho9EnvptgHkYQFxxf6BZFZgwQMURC3hz0agcQke7kY1YOjPpcb7IAb0scKLgJS5gyLRC2AR6cCFHwd-LVirBg4G3ISysLeo7dd0UBFpxDVLmLMBpp4IVL-4Y9oIIhBcsgACVwTqRkOwBRKvPLWZGN5GxyFs5G1JHbDxXdI9J1fb2SteRgAA.m3u8?u=1757123819
博斯网球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGh4TBufS2ZdMEDNTrY4GzRYgmyLbfm17q8g8Ho9EnvptgHkYQFxxf6BZFZgwQMURC3hz0agcQke7kY1YOjPpcb7IAb0scKLgJS5gyLRC2AR6cCFHwd-LVirBg4G3ISysLeo7dd0UBFpxDVLmLMBpp4IVL-4Y9oIIhBcsgACVwTqRkOwBRKvPLWZGN5GxyFs5G1JHbDxXdI9J1fb2SteRgAA.m3u8?u=1757123819
博斯网球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGh4TBufS2ZdMEDNTrY4GzRYgmyLbfm17q8g8Ho9EnvptgHkYQFxxf6BZFZgwQMURC3hz0agcQke7kY1YOjPpcb7IAb0scKLgJS5gyLRC2AR6cCFHwd-LVirBg4G3ISysLeo7dd0UBFpxDVLmLMBpp4IVL-4Y9oIIhBcsgACVwTqRkOwBRKvPLWZGN5GxyFs5G1JHbDxXdI9J1fb2SteRgAA.m3u8?u=1757123819
博斯网球,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGh4TBufS2ZdMEDNTrY4GzRYgmyLbfm17q8g8Ho9EnvptgHkYQFxxf6BZFZgwQMURC3hz0agcQke7kY1YOjPpcb7IAb0scKLgJS5gyLRC2AR6cCFHwd-LVirBg4G3ISysLeo7dd0UBFpxDVLmLMBpp4IVL-4Y9oIIhBcsgACVwTqRkOwBRKvPLWZGN5GxyFs5G1JHbDxXdI9J1fb2SteRgAA.m3u8?u=1757123819
博斯无限,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGEQ0NlxWzojqlMqHFpqg8oevZOfTWbIvfSguduVyHkJEZySmjvwsxiTfGsTSsyTtcWMwcxNdzJnvdHalRuaZ9KohWtx0wpvDhFJet0KGhDgSoHf7JMav1xw_P2WyGRjZ65xRcHUEhmbOIXKXabTBPEmIS3ROugFV02tVYUMOMCMZ7g44wE1FWmxfc99ZUehUAvbrLyP1Qv3XnxOUYGW0veg.m3u8?u=1757123819
博斯无限,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGEQ0NlxWzojqlMqHFpqg8oevZOfTWbIvfSguduVyHkJEZySmjvwsxiTfGsTSsyTtcWMwcxNdzJnvdHalRuaZ9KohWtx0wpvDhFJet0KGhDgSoHf7JMav1xw_P2WyGRjZ65xRcHUEhmbOIXKXabTBPEmIS3ROugFV02tVYUMOMCMZ7g44wE1FWmxfc99ZUehUAvbrLyP1Qv3XnxOUYGW0veg.m3u8?u=1757123819
博斯无限,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGEQ0NlxWzojqlMqHFpqg8oevZOfTWbIvfSguduVyHkJEZySmjvwsxiTfGsTSsyTtcWMwcxNdzJnvdHalRuaZ9KohWtx0wpvDhFJet0KGhDgSoHf7JMav1xw_P2WyGRjZ65xRcHUEhmbOIXKXabTBPEmIS3ROugFV02tVYUMOMCMZ7g44wE1FWmxfc99ZUehUAvbrLyP1Qv3XnxOUYGW0veg.m3u8?u=1757123819
博斯无限,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGEQ0NlxWzojqlMqHFpqg8oevZOfTWbIvfSguduVyHkJEZySmjvwsxiTfGsTSsyTtcWMwcxNdzJnvdHalRuaZ9KohWtx0wpvDhFJet0KGhDgSoHf7JMav1xw_P2WyGRjZ65xRcHUEhmbOIXKXabTBPEmIS3ROugFV02tVYUMOMCMZ7g44wE1FWmxfc99ZUehUAvbrLyP1Qv3XnxOUYGW0veg.m3u8?u=1757123819
博斯无限 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGgVn88RSWK00eJD0skJwZtto4FpYhYW2nuACzd0vGaRdOB9K-qSAIrlsxFxVCNEaGKffhxon_6Z1DOhexms553VUanqm28nDRn7iGC-7QlsiF9kFjeqGk3B2MG4vfHQtWh98gCuiaodgzPwpyWKQcm-j3H3mD6yQMN_qhibVSmp8P5PbU3G4BPj40AqHLKVWDn83AvPa-BPKEYgeemySWDg.m3u8?u=1757123819
博斯无限 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGgVn88RSWK00eJD0skJwZtto4FpYhYW2nuACzd0vGaRdOB9K-qSAIrlsxFxVCNEaGKffhxon_6Z1DOhexms553VUanqm28nDRn7iGC-7QlsiF9kFjeqGk3B2MG4vfHQtWh98gCuiaodgzPwpyWKQcm-j3H3mD6yQMN_qhibVSmp8P5PbU3G4BPj40AqHLKVWDn83AvPa-BPKEYgeemySWDg.m3u8?u=1757123819
博斯无限 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGgVn88RSWK00eJD0skJwZtto4FpYhYW2nuACzd0vGaRdOB9K-qSAIrlsxFxVCNEaGKffhxon_6Z1DOhexms553VUanqm28nDRn7iGC-7QlsiF9kFjeqGk3B2MG4vfHQtWh98gCuiaodgzPwpyWKQcm-j3H3mD6yQMN_qhibVSmp8P5PbU3G4BPj40AqHLKVWDn83AvPa-BPKEYgeemySWDg.m3u8?u=1757123819
博斯无限 Ⅱ,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGgVn88RSWK00eJD0skJwZtto4FpYhYW2nuACzd0vGaRdOB9K-qSAIrlsxFxVCNEaGKffhxon_6Z1DOhexms553VUanqm28nDRn7iGC-7QlsiF9kFjeqGk3B2MG4vfHQtWh98gCuiaodgzPwpyWKQcm-j3H3mD6yQMN_qhibVSmp8P5PbU3G4BPj40AqHLKVWDn83AvPa-BPKEYgeemySWDg.m3u8?u=1757123819
博斯魅力,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGkhNsvOuUaISehUJqv1N5Y9O2xyRMxfuqYY-E8jHKYCTv92PG4Ih2w6iFIe6_l-oURYwKcQx90wvnKJAjM6bshi1Oph6S7sx7u1rZu4BhRXtIiHMhYaxXi024lfy0l-m2-UIlVPgYVnCBFqqsDQ2gIC7TeahgexMlBZpeLX45DxujZb8cXLgU6b4LYD_xsIj2qirNzvPzy1qsyblNdjZSkQ.m3u8?u=1757123819
博斯魅力,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGkhNsvOuUaISehUJqv1N5Y9O2xyRMxfuqYY-E8jHKYCTv92PG4Ih2w6iFIe6_l-oURYwKcQx90wvnKJAjM6bshi1Oph6S7sx7u1rZu4BhRXtIiHMhYaxXi024lfy0l-m2-UIlVPgYVnCBFqqsDQ2gIC7TeahgexMlBZpeLX45DxujZb8cXLgU6b4LYD_xsIj2qirNzvPzy1qsyblNdjZSkQ.m3u8?u=1757123819
博斯魅力,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGkhNsvOuUaISehUJqv1N5Y9O2xyRMxfuqYY-E8jHKYCTv92PG4Ih2w6iFIe6_l-oURYwKcQx90wvnKJAjM6bshi1Oph6S7sx7u1rZu4BhRXtIiHMhYaxXi024lfy0l-m2-UIlVPgYVnCBFqqsDQ2gIC7TeahgexMlBZpeLX45DxujZb8cXLgU6b4LYD_xsIj2qirNzvPzy1qsyblNdjZSkQ.m3u8?u=1757123819
博斯魅力,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGkhNsvOuUaISehUJqv1N5Y9O2xyRMxfuqYY-E8jHKYCTv92PG4Ih2w6iFIe6_l-oURYwKcQx90wvnKJAjM6bshi1Oph6S7sx7u1rZu4BhRXtIiHMhYaxXi024lfy0l-m2-UIlVPgYVnCBFqqsDQ2gIC7TeahgexMlBZpeLX45DxujZb8cXLgU6b4LYD_xsIj2qirNzvPzy1qsyblNdjZSkQ.m3u8?u=1757123819
DAZN 1,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGy7WXPGPDBOYNC6XI-a8IpK3PdK9SfR1H6hucb_nctg_1qYsQGBCUZqiGCx-0HBUfPiRyXrJFfc6jPXtM4h-GLodw1z35JVhQBhrZCRSD3l4NJsecnS0BzqlU5dYAzhf8FMQ3VWVSBUPvmJbwk5y8zERCReFk0S6Z4JID78xyuLISs1dwnsVgp-ZknqErbZpH7uN64okXx2kPiHoEn6jYTA.m3u8?u=1757123819
DAZN 1,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGy7WXPGPDBOYNC6XI-a8IpK3PdK9SfR1H6hucb_nctg_1qYsQGBCUZqiGCx-0HBUfPiRyXrJFfc6jPXtM4h-GLodw1z35JVhQBhrZCRSD3l4NJsecnS0BzqlU5dYAzhf8FMQ3VWVSBUPvmJbwk5y8zERCReFk0S6Z4JID78xyuLISs1dwnsVgp-ZknqErbZpH7uN64okXx2kPiHoEn6jYTA.m3u8?u=1757123819
DAZN 1,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGy7WXPGPDBOYNC6XI-a8IpK3PdK9SfR1H6hucb_nctg_1qYsQGBCUZqiGCx-0HBUfPiRyXrJFfc6jPXtM4h-GLodw1z35JVhQBhrZCRSD3l4NJsecnS0BzqlU5dYAzhf8FMQ3VWVSBUPvmJbwk5y8zERCReFk0S6Z4JID78xyuLISs1dwnsVgp-ZknqErbZpH7uN64okXx2kPiHoEn6jYTA.m3u8?u=1757123819
DAZN 1,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGy7WXPGPDBOYNC6XI-a8IpK3PdK9SfR1H6hucb_nctg_1qYsQGBCUZqiGCx-0HBUfPiRyXrJFfc6jPXtM4h-GLodw1z35JVhQBhrZCRSD3l4NJsecnS0BzqlU5dYAzhf8FMQ3VWVSBUPvmJbwk5y8zERCReFk0S6Z4JID78xyuLISs1dwnsVgp-ZknqErbZpH7uN64okXx2kPiHoEn6jYTA.m3u8?u=1757123819
DAZN 2,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGUYFN-t9Qb1vZvARKD9Y6VbX19h_PtMbWOnmh2zj-anLAF1R0m6sz8xkwqzxdQpH31v13n0Bq5VhnDZ_KsbaL1F-etVvl33z-KtLGLiqmgWv8MEk-lZz4uSn_0SKBmOJ0y0_QRgukZWXN07XQ3vYNTA7BkysRDFkPTL6xX0KI2625Gz41yWV5jULbqtxGWesMHeVs83CtWeBfRSbZDX7GVg.m3u8?u=1757123819
DAZN 2,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGUYFN-t9Qb1vZvARKD9Y6VbX19h_PtMbWOnmh2zj-anLAF1R0m6sz8xkwqzxdQpH31v13n0Bq5VhnDZ_KsbaL1F-etVvl33z-KtLGLiqmgWv8MEk-lZz4uSn_0SKBmOJ0y0_QRgukZWXN07XQ3vYNTA7BkysRDFkPTL6xX0KI2625Gz41yWV5jULbqtxGWesMHeVs83CtWeBfRSbZDX7GVg.m3u8?u=1757123819
DAZN 2,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGUYFN-t9Qb1vZvARKD9Y6VbX19h_PtMbWOnmh2zj-anLAF1R0m6sz8xkwqzxdQpH31v13n0Bq5VhnDZ_KsbaL1F-etVvl33z-KtLGLiqmgWv8MEk-lZz4uSn_0SKBmOJ0y0_QRgukZWXN07XQ3vYNTA7BkysRDFkPTL6xX0KI2625Gz41yWV5jULbqtxGWesMHeVs83CtWeBfRSbZDX7GVg.m3u8?u=1757123819
DAZN 2,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGUYFN-t9Qb1vZvARKD9Y6VbX19h_PtMbWOnmh2zj-anLAF1R0m6sz8xkwqzxdQpH31v13n0Bq5VhnDZ_KsbaL1F-etVvl33z-KtLGLiqmgWv8MEk-lZz4uSn_0SKBmOJ0y0_QRgukZWXN07XQ3vYNTA7BkysRDFkPTL6xX0KI2625Gz41yWV5jULbqtxGWesMHeVs83CtWeBfRSbZDX7GVg.m3u8?u=1757123819
